country,period,n_art,deepseek,lexicon,lss,negativity,relations
Vietnam,1985-12-02,5,0.02,0,-0.6529784,0.43,-6.9
Vietnam,1985-12-09,4,0.025,0,-0.01129375,0.25,-6.9
Vietnam,1985-12-16,4,0.2275,0,1.76010525,0.6375,-6.9
Vietnam,1985-12-23,5,0.1,0,0.8042322,0.64,-6.9
Vietnam,1985-12-30,6,0.02,0,-0.314489166666667,0.358333333333333,-6.9
Vietnam,1986-01-06,4,0.025,0.000338295,1.3187895,0.5375,-6.9
Vietnam,1986-01-13,5,0.01,0,0.2540396,0.4,-6.9
Vietnam,1986-01-20,1,0,0,1.323981,0.4,-6.9
Vietnam,1986-01-27,7,0.0128571428571429,0,0.661181142857143,0.542857142857143,-6.9
Vietnam,1986-02-03,6,0.02,0,0.250296833333333,0.533333333333333,-6.9
Vietnam,1986-02-10,3,0,0,-0.00619599999999994,0.416666666666667,-6.9
Vietnam,1986-02-17,3,0.1,0,0.637005666666667,0.483333333333333,-6.9
Vietnam,1986-02-24,4,0,0,0.5445875,0.45,-6.9
Vietnam,1986-03-03,1,0.1,0,0.780311,0.7,-6.9
Vietnam,1986-03-10,5,0.05,0,0.7498812,0.55,-6.9
Vietnam,1986-03-17,8,0.02875,0,0.4721595,0.58125,-6.9
Vietnam,1986-03-24,6,0.025,0,0.4825532,0.55,-6.9
Vietnam,1986-03-31,6,0,0,-0.457410666666667,0.333333333333333,-6.9
Vietnam,1986-04-07,3,0.0333333333333333,0.0011655,0.0197856666666666,0.566666666666667,-6.9
Vietnam,1986-04-14,3,0,0,-0.407188333333333,0.566666666666667,-6.9
Vietnam,1986-04-21,1,0,0,-0.688593,0.85,-6.9
Vietnam,1986-04-28,5,0.03,0.000362318,0.3882062,0.59,-6.9
Vietnam,1986-05-05,4,0.03,0,-0.4957405,0.325,-6.9
Vietnam,1986-05-12,3,0.00333333333333333,0,-0.217049666666667,0.433333333333333,-6.9
Vietnam,1986-05-19,4,0.025,0,-0.191779,0.325,-6.9
Vietnam,1986-05-26,4,0.0125,0,0.18127175,0.5625,-6.9
Vietnam,1986-06-02,1,0.05,0,5.178761,0.85,-6.9
Vietnam,1986-06-09,7,0,0,0.513871714285714,0.521428571428571,-6.9
Vietnam,1986-06-16,3,0.0166666666666667,0,0.183293666666667,0.4,-6.9
Vietnam,1986-06-23,0,0,0,0,0,-6.9
Vietnam,1986-06-30,3,0,0,-0.413768666666667,0.433333333333333,-6.9
Vietnam,1986-07-07,0,0,0,0,0,-6.9
Vietnam,1986-07-14,1,0,0,1.289333,0.1,-6.9
Vietnam,1986-07-21,6,0.0216666666666667,0,-0.117473333333333,0.45,-6.9
Vietnam,1986-07-28,2,0.025,0,0.1263495,0.3,-6.9
Vietnam,1986-08-04,3,0.0566666666666667,0,1.380885,0.65,-6.9
Vietnam,1986-08-11,3,0.0333333333333333,0,0.553714666666667,0.616666666666667,-6.9
Vietnam,1986-08-18,4,0.0125,0,0.36748575,0.5,-6.9
Vietnam,1986-08-25,1,0.12,0,-0.080735,0.7,-6.9
Vietnam,1986-09-01,8,0.01875,0,0.084718375,0.4,-6.9
Vietnam,1986-09-08,4,0,0,0.00167024999999999,0.4,-6.9
Vietnam,1986-09-15,3,0,0,-0.00712199999999993,0.333333333333333,-6.9
Vietnam,1986-09-22,4,0.0125,0,0.972305,0.5375,-6.9
Vietnam,1986-09-29,6,0,0,-0.1077865,0.233333333333333,-6.9
Vietnam,1986-10-06,3,0.0233333333333333,0,1.088819,0.6,-6.9
Vietnam,1986-10-13,0,0,0,0,0,-6.9
Vietnam,1986-10-20,5,0.03,0,0.5204736,0.54,-6.9
Vietnam,1986-10-27,2,0,0,0.1913125,0.775,-6.9
Vietnam,1986-11-03,1,0,0,0.812287,0.4,-6.9
Vietnam,1986-11-10,0,0,0,0,0,-6.9
Vietnam,1986-11-17,6,0.0166666666666667,0,-0.0766538333333333,0.35,-6.9
Vietnam,1986-11-24,5,0.15,0,0.0108276,0.38,-6.9
Vietnam,1986-12-01,3,0.00666666666666667,0,0.0243843333333333,0.25,-6.9
Vietnam,1986-12-08,3,0.0166666666666667,0,0.461056666666667,0.333333333333333,-6.9
Vietnam,1986-12-15,5,0.014,0.001058202,0.8005616,0.75,-6.9
Vietnam,1986-12-22,5,0.044,0.000638978,-0.1460702,0.52,-6.9
Vietnam,1986-12-29,6,0.005,0,-0.0281846666666666,0.425,-6.9
Vietnam,1987-01-05,2,0.075,0,1.020395,0.55,-6.9
Vietnam,1987-01-12,7,0.0585714285714286,0.000793651428571429,0.901936285714286,0.485714285714286,-6.9
Vietnam,1987-01-19,10,0,0,1.3648329,0.41,-6.9
Vietnam,1987-01-26,9,0.0277777777777778,0,0.113443111111111,0.355555555555556,-6.9
Vietnam,1987-02-02,4,0.0125,0,-0.2352665,0.3,-6.9
Vietnam,1987-02-09,3,0.0166666666666667,0,0.670857666666667,0.566666666666667,-6.9
Vietnam,1987-02-16,4,0.0375,0,2.0461015,0.7,-6.9
Vietnam,1987-02-23,2,0,0,-0.6847295,0.25,-6.9
Vietnam,1987-03-02,2,0.005,0,0.1624615,0.3,-6.9
Vietnam,1987-03-09,4,0.025,0,0.66224625,0.6875,-6.9
Vietnam,1987-03-16,1,0,0,2.500063,0.8,-6.9
Vietnam,1987-03-23,5,0.02,0,0.2692638,0.59,-6.9
Vietnam,1987-03-30,2,0.005,0,-1.4688805,0.3,-6.9
Vietnam,1987-04-06,4,0.025,0,0.5016575,0.5875,-6.9
Vietnam,1987-04-13,2,0.075,0,2.0658865,0.625,-6.9
Vietnam,1987-04-20,3,0,0,0.569611666666667,0.333333333333333,-6.9
Vietnam,1987-04-27,1,0,0,1.705152,0.7,-6.9
Vietnam,1987-05-04,3,0.0166666666666667,0,0.333197666666667,0.433333333333333,-6.9
Vietnam,1987-05-11,4,0.0125,0,0.0473035,0.3,-6.9
Vietnam,1987-05-18,1,0,0,-0.185167,0.3,-6.9
Vietnam,1987-05-25,5,0,0,-0.3815538,0.2,-6.9
Vietnam,1987-06-01,3,0.0166666666666667,0,1.842029,0.616666666666667,-6.9
Vietnam,1987-06-08,2,0.025,0,0.3168475,0.3,-6.9
Vietnam,1987-06-15,2,0.025,0,0.621745,0.5,-6.9
Vietnam,1987-06-22,2,0,0,-0.4507005,0.45,-6.9
Vietnam,1987-06-29,3,0.0166666666666667,0,0.68792,0.533333333333333,-6.9
Vietnam,1987-07-06,5,0.012,0,0.6994484,0.41,-6.9
Vietnam,1987-07-13,1,0,0,-0.806241,0.3,-6.9
Vietnam,1987-07-20,7,0.0314285714285714,0,0.207919571428571,0.285714285714286,-6.9
Vietnam,1987-07-27,5,0,0,-0.0617224,0.46,-6.9
Vietnam,1987-08-03,2,0,0,1.2727805,0.3,-6.9
Vietnam,1987-08-10,1,0,0,-0.751086,0,-6.9
Vietnam,1987-08-17,5,0.02,0,0.1976986,0.46,-6.9
Vietnam,1987-08-24,4,0.025,0,0.08866825,0.525,-6.9
Vietnam,1987-08-31,8,0.01375,0,0.118440875,0.59375,-6.9
Vietnam,1987-09-07,2,0,0,-0.1590545,0.2,-6.9
Vietnam,1987-09-14,5,0.01,0,0.472862,0.48,-6.9
Vietnam,1987-09-21,4,0.0125,0,1.28707975,0.5,-6.9
Vietnam,1987-09-28,5,0.022,0,0.643529,0.4,-6.9
Vietnam,1987-10-05,4,0.1875,0.002066115,1.43461725,0.6625,-6.9
Vietnam,1987-10-12,8,0.02125,0,0.726804,0.5,-6.9
Vietnam,1987-10-19,3,0.0733333333333333,0,0.696206,0.483333333333333,-6.9
Vietnam,1987-10-26,4,0,0,0.16023925,0.35,-6.9
Vietnam,1987-11-02,0,0,0,0,0,-6.9
Vietnam,1987-11-09,2,0,0,-0.735375,0.25,-6.9
Vietnam,1987-11-16,1,0,0,1.112508,0.3,-6.9
Vietnam,1987-11-23,3,0.0533333333333333,0,0.808497666666667,0.433333333333333,-6.9
Vietnam,1987-11-30,5,0.05,0,1.372165,0.48,-6.9
Vietnam,1987-12-07,2,0.025,0,0.6224035,0.3,-6.9
Vietnam,1987-12-14,2,0,0,0.515582,0.4,-6.9
Vietnam,1987-12-21,2,0,0,-1.0565395,0.25,-6.9
Vietnam,1987-12-28,0,0,0,0,0,-6.9
Vietnam,1988-01-04,1,0,0,1.824058,0.4,-6.9
Vietnam,1988-01-11,4,0,0,0.48843,0.4,-6.9
Vietnam,1988-01-18,3,0.316666666666667,0,1.62072733333333,0.583333333333333,-6.9
Vietnam,1988-01-25,4,0.0125,0,0.90505025,0.6625,-6.9
Vietnam,1988-02-01,14,0.005,0,0.827579071428571,0.45,-6.9
Vietnam,1988-02-08,5,0.01,0,0.216903,0.37,-6.9
Vietnam,1988-02-15,0,0,0,0,0,-6.9
Vietnam,1988-02-22,4,0.0875,0.0033112575,1.48563625,0.55,-6.9
Vietnam,1988-02-29,1,0.05,0,3.63485,0.85,-6.9
Vietnam,1988-03-07,1,0,0,-1.402721,0,-6.9
Vietnam,1988-03-14,3,0.266666666666667,0.00234741666666667,2.98719,0.7,-6.9
Vietnam,1988-03-21,4,0.225,0.001237625,0.872712,0.3875,-6.9
Vietnam,1988-03-28,3,0.0333333333333333,0,1.55763366666667,0.616666666666667,-6.9
Vietnam,1988-04-04,4,0.2175,0.0007961775,1.188796,0.45,-6.9
Vietnam,1988-04-11,5,0.004,0,0.3079784,0.33,-6.9
Vietnam,1988-04-18,5,0.04,0,0.9123838,0.51,-6.9
Vietnam,1988-04-25,4,0.1,0,1.4189095,0.475,-6.9
Vietnam,1988-05-02,0,0,0,0,0,-6.9
Vietnam,1988-05-09,7,0.0357142857142857,0,0.752368714285714,0.507142857142857,-6.9
Vietnam,1988-05-16,2,0.215,0.00222222,1.09082,0.575,-6.9
Vietnam,1988-05-23,7,0.0142857142857143,0,1.54912942857143,0.692857142857143,-6.9
Vietnam,1988-05-30,4,0,0,0.28495225,0.275,-6.9
Vietnam,1988-06-06,4,0,0,0.96774525,0.45,-6.9
Vietnam,1988-06-13,1,0,0,-0.723668,0.3,-6.9
Vietnam,1988-06-20,9,0.0122222222222222,0,0.433704333333333,0.366666666666667,-6.9
Vietnam,1988-06-27,3,0.0166666666666667,0,0.707811666666667,0.433333333333333,-6.9
Vietnam,1988-07-04,6,0.00833333333333334,0,0.539602666666667,0.45,-6.9
Vietnam,1988-07-11,2,0,0,0.2783435,0.4,-6.9
Vietnam,1988-07-18,2,0,0,0.300742,0.4,-6.9
Vietnam,1988-07-25,1,0.05,0,-0.221816,0.4,-6.9
Vietnam,1988-08-01,1,0.02,0,0.351525,0.3,-6.9
Vietnam,1988-08-08,1,0.05,0,1.189275,0.7,-6.9
Vietnam,1988-08-15,6,0.00166666666666667,0,0.5516185,0.3,-6.9
Vietnam,1988-08-22,4,0.0375,0,0.8037555,0.4625,-6.9
Vietnam,1988-08-29,3,0.00666666666666667,0,0.312151,0.333333333333333,-6.9
Vietnam,1988-09-05,1,0,0,1.061208,0.6,-6.9
Vietnam,1988-09-12,3,0,0,0.710622666666667,0.466666666666667,-6.9
Vietnam,1988-09-19,3,0,0,1.03265866666667,0.6,-6.9
Vietnam,1988-09-26,7,0.0214285714285714,0.000336134285714286,0.421621142857143,0.321428571428571,-6.9
Vietnam,1988-10-03,4,0.0125,0,-0.25458725,0.45,-6.9
Vietnam,1988-10-10,3,0,0,0.202159666666667,0.316666666666667,-6.9
Vietnam,1988-10-17,4,0.0125,0,0.42909625,0.425,-6.9
Vietnam,1988-10-24,1,0,0,0.879704,0.7,-6.9
Vietnam,1988-10-31,4,0.0125,0.0004280825,0.40465275,0.425,-6.9
Vietnam,1988-11-07,5,0.01,0,-0.0604082,0.3,-6.9
Vietnam,1988-11-14,2,0.05,0,0.8314695,0.45,-6.9
Vietnam,1988-11-21,5,0.1,0.001680672,1.5041388,0.59,-6.9
Vietnam,1988-11-28,4,0.0375,0,1.21249625,0.5,-6.9
Vietnam,1988-12-05,2,0,0,0.3082635,0.3,-6.9
Vietnam,1988-12-12,3,0.0833333333333333,0,0.86718,0.383333333333333,-6.9
Vietnam,1988-12-19,3,0.02,0,0.641454333333333,0.366666666666667,-6.9
Vietnam,1988-12-26,1,0,0,-0.811914,0.1,-6.9
Vietnam,1989-01-02,2,0.025,0,0.724661,0.3,-6.8
Vietnam,1989-01-09,2,0,0,0.354808,0.45,-6.8
Vietnam,1989-01-16,4,0,0,0.0939089999999999,0.275,-6.8
Vietnam,1989-01-23,4,0,0,0.243863,0.4,-6.8
Vietnam,1989-01-30,8,0.02125,0,0.376136375,0.375,-6.8
Vietnam,1989-02-06,8,0.005,0,0.363187125,0.3875,-6.8
Vietnam,1989-02-13,4,0.03,0,1.22755225,0.375,-6.8
Vietnam,1989-02-20,10,0.045,0,0.520600888888889,0.65,-6.8
Vietnam,1989-02-27,4,0.0125,0,0.613307,0.425,-6.8
Vietnam,1989-03-06,3,0.0166666666666667,0,1.06032066666667,0.7,-6.8
Vietnam,1989-03-13,9,0.0311111111111111,0,0.272013333333333,0.455555555555556,-6.8
Vietnam,1989-03-20,4,0.0125,0,0.826806,0.4875,-6.8
Vietnam,1989-03-27,1,0.05,0,1.408627,0.4,-6.8
Vietnam,1989-04-03,5,0.004,0,1.194182,0.52,-6.8
Vietnam,1989-04-10,4,0.005,0,0.50368675,0.4875,-6.8
Vietnam,1989-04-17,2,0,0,-0.332898,0.425,-6.8
Vietnam,1989-04-24,2,0.025,0,0.6537825,0.55,-6.8
Vietnam,1989-05-01,3,0.0166666666666667,0,1.251842,0.55,-6.8
Vietnam,1989-05-08,5,0.012,0.002396618,0.89795,0.62,-6.8
Vietnam,1989-05-15,2,0.015,0,0.571999,0.475,-6.8
Vietnam,1989-05-22,4,0.0625,0,0.52278225,0.35,-6.8
Vietnam,1989-05-29,3,0.0166666666666667,0,-0.885534666666667,0.433333333333333,-6.8
Vietnam,1989-06-05,0,0,0,0,0,-6.8
Vietnam,1989-06-12,1,0,0,1.904825,0.4,-6.8
Vietnam,1989-06-19,0,0,0,0,0,-6.8
Vietnam,1989-06-26,3,0,0,-0.302049333333333,0.166666666666667,-6.8
Vietnam,1989-07-03,3,0.0166666666666667,0,0.680066333333333,0.366666666666667,-6.8
Vietnam,1989-07-10,2,0.025,0,2.2639215,0.825,-6.8
Vietnam,1989-07-17,1,0,0,1.15304,0.3,-6.8
Vietnam,1989-07-24,3,0.0166666666666667,0,0.894838,0.466666666666667,-6.8
Vietnam,1989-07-31,1,0.05,0.00164204,0.594584,0.3,-6.8
Vietnam,1989-08-07,4,0,0,0.07930175,0.4375,-6.8
Vietnam,1989-08-14,1,0.05,0,3.95717,0.8,-6.8
Vietnam,1989-08-21,4,0.0175,0,0.18360225,0.45,-6.8
Vietnam,1989-08-28,4,0.025,0.0012315275,0.4431565,0.55,-6.8
Vietnam,1989-09-04,1,0.05,0,1.402852,0.6,-6.8
Vietnam,1989-09-11,3,0.0166666666666667,0,0.655462,0.433333333333333,-6.8
Vietnam,1989-09-18,8,0.0075,0,0.640710875,0.50625,-6.8
Vietnam,1989-09-25,11,0.0227272727272727,0,0.919395636363637,0.518181818181818,-6.8
Vietnam,1989-10-02,4,0.02,0.0008426975,0.54784375,0.35,-6.8
Vietnam,1989-10-09,2,0.025,0.003521125,1.2481965,0.35,-6.8
Vietnam,1989-10-16,2,0,0.004347825,1.5585645,0.5,-6.8
Vietnam,1989-10-23,8,0.02125,0,0.170872,0.4,-6.8
Vietnam,1989-10-30,2,0,0,0.305192,0.3,-6.8
Vietnam,1989-11-06,2,0.06,0,2.547081,0.9,-6.8
Vietnam,1989-11-13,1,0.05,0.00537634,0.831764,0.7,-6.8
Vietnam,1989-11-20,2,0.025,0,0.4634515,0.45,-6.8
Vietnam,1989-11-27,1,0,0,1.831598,0.3,-6.8
Vietnam,1989-12-04,1,0,0,0.833568,0.4,-6.8
Vietnam,1989-12-11,2,0.01,0,0.5388695,0.4,-6.8
Vietnam,1989-12-18,1,0,0,0.696375,0.3,-6.8
Vietnam,1989-12-25,1,0,0,0.331174,0.4,-6.8
Vietnam,1990-01-01,0,0,0,0,0,-6.8
Vietnam,1990-01-08,2,0.025,0,0.6086935,0.7,-6.8
Vietnam,1990-01-15,11,0.00636363636363637,0,0.25775,0.354545454545455,-6.8
Vietnam,1990-01-22,2,0,0,-0.4691365,0.3,-6.8
Vietnam,1990-01-29,1,0,0,0.974238,0.4,-6.8
Vietnam,1990-02-05,1,0,0,0.172613,0.6,-6.8
Vietnam,1990-02-12,0,0,0,0,0,-6.8
Vietnam,1990-02-19,0,0,0,0,0,-6.8
Vietnam,1990-02-26,3,0,0,0.669703,0.5,-6.8
Vietnam,1990-03-05,3,0,0,0.606428333333333,0.383333333333333,-6.8
Vietnam,1990-03-12,3,0.00666666666666667,0,0.219750666666667,0.466666666666667,-6.8
Vietnam,1990-03-19,1,0,0,0.795052,0.8,-6.8
Vietnam,1990-03-26,4,0.025,0,0.108259,0.4375,-6.8
Vietnam,1990-04-02,0,0,0,0,0,-6.8
Vietnam,1990-04-09,0,0,0,0,0,-6.8
Vietnam,1990-04-16,0,0,0,0,0,-6.8
Vietnam,1990-04-23,0,0,0,0,0,-6.8
Vietnam,1990-04-30,1,0,0,-0.586953,0,-6.8
Vietnam,1990-05-07,11,0,0,0.363208636363636,0.390909090909091,-6.8
Vietnam,1990-05-14,4,0,0,-0.517008,0.25,-6.8
Vietnam,1990-05-21,0,0,0,0,0,-6.8
Vietnam,1990-05-28,1,0.05,0,0.312318,0.3,-6.8
Vietnam,1990-06-04,4,0,0,-0.55591275,0.4,-6.8
Vietnam,1990-06-11,2,0.025,0,-0.2469175,0.55,-6.8
Vietnam,1990-06-18,1,0.05,0,0.017512,0.6,-6.8
Vietnam,1990-06-25,1,0.02,0.00288184,0.926857,0.7,-6.8
Vietnam,1990-07-02,0,0,0,0,0,-6.8
Vietnam,1990-07-09,1,0,0,-0.459127,0.4,-6.8
Vietnam,1990-07-16,5,0.03,0,0.3048458,0.44,-6.8
Vietnam,1990-07-23,3,0,0,0.038745,0.166666666666667,-6.8
Vietnam,1990-07-30,1,0,0,0.199593,0.3,-6.8
Vietnam,1990-08-06,1,0,0,-0.029189,0.3,-6.8
Vietnam,1990-08-13,0,0,0,0,0,-6.8
Vietnam,1990-08-20,3,0,0,-0.582575333333333,0.1,-6.8
Vietnam,1990-08-27,4,0.005,0.00023321,-0.14518525,0.375,-6.8
Vietnam,1990-09-03,1,0,0,0.078498,0.3,-5.5
Vietnam,1990-09-10,2,0.01,0,-0.06052,0.1,-5.5
Vietnam,1990-09-17,7,0,0,-0.603317428571429,0.0428571428571428,-5.5
Vietnam,1990-09-24,4,0,0,-0.128084,0.15,-5.5
Vietnam,1990-10-01,6,0,0,-0.652853666666667,0.05,-5.5
Vietnam,1990-10-08,1,0,0,0.298437,0.1,-5.5
Vietnam,1990-10-15,3,0,0,-0.499501333333333,0.2,-5.5
Vietnam,1990-10-22,1,0,0,0.254769,0.1,-5.5
Vietnam,1990-10-29,1,0,0,1.927965,0.6,-5.5
Vietnam,1990-11-05,0,0,0,0,0,-5.5
Vietnam,1990-11-12,1,0,0,-0.31356,0,-5.5
Vietnam,1990-11-19,2,0.075,0,0.843729,0.325,-5.5
Vietnam,1990-11-26,1,0,0,-0.509777,0.2,-5.5
Vietnam,1990-12-03,1,0,0,0.242836,0.4,-5.5
Vietnam,1990-12-10,1,0.05,0,2.451584,0.7,-5.5
Vietnam,1990-12-17,1,0,0,-1.299055,0,-5.5
Vietnam,1990-12-24,1,0.05,0,1.373235,0.7,-5.5
Vietnam,1990-12-31,0,0,0,0,0,-5.5
Vietnam,1991-01-07,1,0,0,0.043858,0.3,-5.5
Vietnam,1991-01-14,0,0,0,0,0,-5.5
Vietnam,1991-01-21,3,0.00666666666666667,0,-0.498182666666667,0.233333333333333,-5.5
Vietnam,1991-01-28,3,0,0,0.412345666666667,0.333333333333333,-5.5
Vietnam,1991-02-04,0,0,0,0,0,-5.5
Vietnam,1991-02-11,1,0,0,-1.163717,0,-5.5
Vietnam,1991-02-18,0,0,0,0,0,-5.5
Vietnam,1991-02-25,0,0,0,0,0,-5.5
Vietnam,1991-03-04,1,0,0,0.540928,0.3,-5.5
Vietnam,1991-03-11,1,0,0,-1.081581,0.1,-5.5
Vietnam,1991-03-18,2,0,0,0.1496365,0.2,-5.5
Vietnam,1991-03-25,1,0.05,0,1.593578,0.7,-5.5
Vietnam,1991-04-01,0,0,0,0,0,-5.5
Vietnam,1991-04-08,1,0,0,-0.878229,0.1,-5.5
Vietnam,1991-04-15,0,0,0,0,0,-5.5
Vietnam,1991-04-22,3,0,0,-0.618768333333333,0.1,-5.5
Vietnam,1991-04-29,0,0,0,0,0,-5.5
Vietnam,1991-05-06,1,0,0,0.427327,0.3,-5.5
Vietnam,1991-05-13,0,0,0,0,0,-5.5
Vietnam,1991-05-20,5,0.002,0,-0.62199,0.22,-5.5
Vietnam,1991-05-27,0,0,0,0,0,-5.5
Vietnam,1991-06-03,0,0,0,0,0,-5.5
Vietnam,1991-06-10,0,0,0,0,0,-5.5
Vietnam,1991-06-17,0,0,0,0,0,-5.5
Vietnam,1991-06-24,1,0,0,-1.954847,0.1,-5.5
Vietnam,1991-07-01,1,0,0,-0.49637,0,-5.5
Vietnam,1991-07-08,0,0,0,0,0,-5.5
Vietnam,1991-07-15,1,0,0,0.559997,0.3,-5.5
Vietnam,1991-07-22,0,0,0,0,0,-5.5
Vietnam,1991-07-29,0,0,0,0,0,-5.5
Vietnam,1991-08-05,6,0.00166666666666667,0,-0.0262646666666667,0.316666666666667,-5.2
Vietnam,1991-08-12,2,0,0,-0.5032895,0.1,-5.2
Vietnam,1991-08-19,2,0,0,-0.526992,0.25,-5.2
Vietnam,1991-08-26,2,0,0,0.1361635,0.25,-5.2
Vietnam,1991-09-02,5,0.01,0,-0.0337892,0.14,-4.9
Vietnam,1991-09-09,5,0.02,0,-0.0881202,0.08,-4.9
Vietnam,1991-09-16,2,0,0,-0.560714,0.05,-4.9
Vietnam,1991-09-23,6,0,0,-0.3923595,0.0833333333333333,-4.9
Vietnam,1991-09-30,3,0,0,-0.264116,0,-4.9
Vietnam,1991-10-07,3,0.0133333333333333,0,-0.139277666666667,0.1,-4.8
Vietnam,1991-10-14,3,0,0,0.208136666666667,0.3,-4.8
Vietnam,1991-10-21,3,0,0,-0.283449,0.1,-4.8
Vietnam,1991-10-28,2,0,0,-0.749495,0.05,-4.8
Vietnam,1991-11-04,17,0,0,-0.529724176470588,0.0705882352941176,-1.8
Vietnam,1991-11-11,6,0,0,-0.1673565,0.116666666666667,-1.8
Vietnam,1991-11-18,2,0,0,-0.136144,0,-1.8
Vietnam,1991-11-25,0,0,0,0,0,-1.8
Vietnam,1991-12-02,1,0,0,-0.676963,0,-1.8
Vietnam,1991-12-09,1,0,0,0.365272,0,-1.8
Vietnam,1991-12-16,4,0,0,0.2724965,0.2,-1.8
Vietnam,1991-12-23,0,0,0,0,0,-1.8
Vietnam,1991-12-30,2,0.025,0,-0.1707725,0,-1.8
Vietnam,1992-01-06,3,0,0,0.03491,0.0666666666666667,-1.8
Vietnam,1992-01-13,0,0,0,0,0,-1.8
Vietnam,1992-01-20,3,0,0,-0.147032,0.233333333333333,-1.8
Vietnam,1992-01-27,1,0,0,-0.723229,0.1,-1.8
Vietnam,1992-02-03,1,0,0,-0.420283,0.1,-1.6
Vietnam,1992-02-10,14,0.000714285714285714,0,-0.536116,0.0357142857142857,-1.6
Vietnam,1992-02-17,2,0,0,-0.6415505,0.05,-1.6
Vietnam,1992-02-24,2,0,0,-0.000925999999999982,0.05,-1.6
Vietnam,1992-03-02,3,0.0166666666666667,0,-0.304153333333333,0.3,-1.5
Vietnam,1992-03-09,6,0,0,-0.684956,0.0333333333333333,-1.5
Vietnam,1992-03-16,0,0,0,0,0,-1.5
Vietnam,1992-03-23,3,0,0,0.220549666666667,0.0333333333333333,-1.5
Vietnam,1992-03-30,1,0,0,-0.999957,0.1,-1.5
Vietnam,1992-04-06,4,0,0,-0.7305255,0.1,-1.5
Vietnam,1992-04-13,3,0,0,-0.627379,0.133333333333333,-1.5
Vietnam,1992-04-20,3,0,0,-0.058626,0,-1.5
Vietnam,1992-04-27,1,0,0,-0.392458,0.1,-1.5
Vietnam,1992-05-04,6,0,0,-0.363171666666667,0.0666666666666667,-1.5
Vietnam,1992-05-11,3,0,0,-0.022791,0,-1.5
Vietnam,1992-05-18,5,0,0,-0.0412514,0.1,-1.5
Vietnam,1992-05-25,1,0,0,-0.731603,0,-1.5
Vietnam,1992-06-01,4,0,0,0.129588,0.025,-1.5
Vietnam,1992-06-08,3,0,0,0.208956666666667,0.166666666666667,-1.5
Vietnam,1992-06-15,2,0,0,-0.750294,0.05,-1.5
Vietnam,1992-06-22,2,0,0,-0.2122325,0.15,-1.5
Vietnam,1992-06-29,3,0,0,0.0659066666666667,0.1,-1.5
Vietnam,1992-07-06,1,0,0,-0.063833,0,-1.5
Vietnam,1992-07-13,0,0,0,0,0,-1.5
Vietnam,1992-07-20,6,0,0,0.0463608333333334,0.1,-1.5
Vietnam,1992-07-27,3,0,0,0.270538333333333,0.0666666666666667,-1.5
Vietnam,1992-08-03,3,0,0,0.212506,0.1,-1.5
Vietnam,1992-08-10,4,0,0,-0.2149305,0.1,-1.5
Vietnam,1992-08-17,1,0,0.00041034,0.548565,0.3,-1.5
Vietnam,1992-08-24,0,0,0,0,0,-1.5
Vietnam,1992-08-31,3,0,0,0.305554666666667,0.133333333333333,-1.5
Vietnam,1992-09-07,6,0.00833333333333333,0,-0.0244046666666667,0.133333333333333,-1.4
Vietnam,1992-09-14,1,0.01,0,-0.76279,0.1,-1.4
Vietnam,1992-09-21,5,0,0,-0.2449668,0.14,-1.4
Vietnam,1992-09-28,3,0,0,-0.678772,0.0333333333333333,-1.4
Vietnam,1992-10-05,4,0,0,0.29054875,0.125,-1.4
Vietnam,1992-10-12,1,0,0,-0.793958,0,-1.4
Vietnam,1992-10-19,4,0.025,0,-0.3451865,0.1,-1.4
Vietnam,1992-10-26,1,0,0,-0.908879,0,-1.4
Vietnam,1992-11-02,2,0,0,-0.530227,0.05,-1
Vietnam,1992-11-09,0,0,0,0,0,-1
Vietnam,1992-11-16,3,0,0,-0.321946333333333,0.0666666666666667,-1
Vietnam,1992-11-23,4,0,0,-0.1534945,0.025,-1
Vietnam,1992-11-30,34,0.00176470588235294,0,-0.532725529411765,0.0558823529411765,-1
Vietnam,1992-12-07,12,0.000833333333333333,0,-0.217884916666667,0.0916666666666667,-0.6
Vietnam,1992-12-14,1,0,0,-0.917025,0.1,-0.6
Vietnam,1992-12-21,1,0,0,-0.302488,0.1,-0.6
Vietnam,1992-12-28,3,0,0,-0.086725,0.1,-0.6
Vietnam,1993-01-04,0,0,0,0,0,-0.6
Vietnam,1993-01-11,2,0,0,-0.198033,0.05,-0.6
Vietnam,1993-01-18,0,0,0,0,0,-0.6
Vietnam,1993-01-25,2,0,0,-0.4360415,0.05,-0.6
Vietnam,1993-02-01,1,0,0,0.497296,0,-0.6
Vietnam,1993-02-08,2,0,0,-0.096829,0.05,-0.6
Vietnam,1993-02-15,3,0,0,-0.423047666666667,0.1,-0.6
Vietnam,1993-02-22,2,0,0,0.286197,0,-0.6
Vietnam,1993-03-01,3,0,0,-0.322996,0.0333333333333333,-0.6
Vietnam,1993-03-08,2,0,0,-0.118898,0,-0.6
Vietnam,1993-03-15,0,0,0,0,0,-0.6
Vietnam,1993-03-22,0,0,0,0,0,-0.6
Vietnam,1993-03-29,1,0,0,0.287563,0,-0.6
Vietnam,1993-04-05,7,0,0,-0.0274348571428571,0.0285714285714286,-0.6
Vietnam,1993-04-12,6,0.00166666666666667,0,-0.491789333333333,0.1,-0.6
